headword,pos,supplement,topic_tag,entry,meaning,meaning_en,meaning_ja,ipa,word_id,example_sentence,translated_sentence,sentence_id
lemonade,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Food and drink",,lemonade,"《米》レモン水,レモネード(レモンの汁に水と砂糖を加えた飲料) / 《英》レモン[ライム]ソーダ",,"《米》レモン水,レモネード(レモンの汁に水と砂糖を加えた飲料) / 《英》レモン[ライム]ソーダ",/'lɛməneɪd/,24263,I love drinking lemonade on a hot summer day.,暑い夏の日にレモネードを飲むのが大好きです。,1636924
lend,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,lend,"(金) を貸す / 《...に》 (援助) を与える 《to ...》 / 金を貸す, 融資する",,"(金) を貸す / 《...に》 (援助) を与える 《to ...》 / 金を貸す, 融資する",/lɛnd/,24266,Can you lend me a pencil?,鉛筆を貸してもらえますか？,1627975
less,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,less,《形容詞・副詞を修飾して 》より少なく，もっと少なく，…ほどでなく,,《形容詞・副詞を修飾して 》より少なく，もっと少なく，…ほどでなく,/lɛs/,9704160,"As time went on, people grew less and less concerned about the matter.",時間がたつにつれて、人々はそのことにだんだん関心がなくなってきた。,64888
less,determiner,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,less,(量・程度が)より少ない，いっそう少ない,,(量・程度が)より少ない，いっそう少ない,/lɛs/,9704162,I prefer to drink skim milk because it has less fat.,脂肪が少ないので、私は脱脂乳を飲むことを好みます。,1663234
less,pronoun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,less,"（より）少数,　少量",,"（より）少数,　少量",/lɛs/,9704161,"Some had more, others less.",より多く持っている人もいれば、少ない人もいます。,4016097
level,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,level,"〈U〉〈C〉(地位・程度などの一般的な) 標準, 水準 / 高さ / 〈C〉(高さ・深さの基準となる) 水平面",,"〈U〉〈C〉(地位・程度などの一般的な) 標準, 水準 / 高さ / 〈C〉(高さ・深さの基準となる) 水平面",/'lɛvəl/,9702778,The water rose to a level of 10 meters.,水は１０メートルまで到達した。,58186
liberty,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,liberty,"〈U〉(圧政・支配・束縛などからの)自由,独立,解放;(自分の意志で行動・選択する)自由,権利  / 〈C〉気まま,かって;かって気ままな言動  / 《the ~》(ある場所に出入りする)権利,自由《+of+名》  / 〈U〉(海軍の)上陸許可(時間)  / 《複数形で》(王などから与えられた)権利,特権",,"〈U〉(圧政・支配・束縛などからの)自由,独立,解放;(自分の意志で行動・選択する)自由,権利  / 〈C〉気まま,かって;かって気ままな言動  / 《the ~》(ある場所に出入りする)権利,自由《+of+名》  / 〈U〉(海軍の)上陸許可(時間)  / 《複数形で》(王などから与えられた)権利,特権",/ˈlɪbərti/,24394,She fought for liberty and equality.,彼女は自由と平等のために戦った。,3000834
license/licence,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,license,〈他〉〈法機関が〉…に許可を与える,,〈他〉〈法機関が〉…に許可を与える,/'laɪsəns/,24405,The restaurant is licensed to serve alcohol.,そのレストランは酒類の提供を許可されている。,3000835
lie,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,lie,"〈人が〉うそを言う, 偽る / 《…に》うそを言う《to ...》/ 《…について》うそを言う《 about ... 》 / 〈物事が〉欺く / 《 ~ oneself out ...》嘘を言って...から逃れる / 《場所を表す副詞を伴って》横たえる / 《状態を表す副詞を伴って》置かれている, ある / 《場所を表す副詞を伴って》 (ある場所に)位置する",,"〈人が〉うそを言う, 偽る / 《…に》うそを言う《to ...》/ 《…について》うそを言う《 about ... 》 / 〈物事が〉欺く / 《 ~ oneself out ...》嘘を言って...から逃れる / 《場所を表す副詞を伴って》横たえる / 《状態を表す副詞を伴って》置かれている, ある / 《場所を表す副詞を伴って》 (ある場所に)位置する",/laɪ/,24424,I lied to him and he lied to me in turn.,私が彼に嘘をつくと、今度は彼が私に嘘をついた。,81620
lifestyle,noun,"CoreInventory_1: Personal information

CoreInventory 2: 

Threshold: ",,lifestyle,"生き方,生きざま",,"生き方,生きざま",/ˈlaɪfˌstaɪl/,24465,Having a healthy lifestyle is important for overall well-being.,健康的な生き方は全体的な幸福感に重要です。,3000855
likely,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,likely,"《補語にのみ用いて》…しそうな,らしい  / 《名詞の前にのみ用いて》ほんとうらしい,ありそうな  / 適切な,あつらえ向きの  / たぶん,おそらく(probably)",,"《補語にのみ用いて》…しそうな,らしい  / 《名詞の前にのみ用いて》ほんとうらしい,ありそうな  / 適切な,あつらえ向きの  / たぶん,おそらく(probably)",/ˈlaɪkli/,24524,She is likely to win the competition.,彼女は競技に勝つ可能性が高いです。,3000876
lip,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Health and body care",,lip,"〈C〉くちびる,口もと  / 《複数形で》(発音器官としての)くちびる,口  / 〈U〉《俗》生意気な言葉  / 〈C〉(容器などの)口,へり,縁;(峡谷・火山などの)口  / 〈C〉(植物の)唇弁(しんべん)",,"〈C〉くちびる,口もと  / 《複数形で》(発音器官としての)くちびる,口  / 〈U〉《俗》生意気な言葉  / 〈C〉(容器などの)口,へり,縁;(峡谷・火山などの)口  / 〈C〉(植物の)唇弁(しんべん)",/lɪp/,24656,She applied a coat of lipstick to her lips.,彼女はくちびるに口紅を塗った。,3000902
liter/litre,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,liter,"リットル(メートル法の容量の単位《略》l.,lit)",,"リットル(メートル法の容量の単位《略》l.,lit)",/ˈlɪtər/,24707,I bought a liter of milk at the grocery store.,私はスーパーで1リットルの牛乳を買いました。,3000926
lively,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,lively,"『生気にあふれた』,活気のある(vigorous) / 陽気な(cheerful) / 独創的な(creative) / (色彩などが)鮮やかな(vivid) / (描写が)真に迫った / (ベールが)よくはずむ / 元気よく/早く,急いで",,"『生気にあふれた』,活気のある(vigorous) / 陽気な(cheerful) / 独創的な(creative) / (色彩などが)鮮やかな(vivid) / (描写が)真に迫った / (ベールが)よくはずむ / 元気よく/早く,急いで",/ˈlaɪvli/,24774,The party was lively with music and dancing.,パーティーは音楽とダンスで生気にあふれていました。,3000941
load,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,load,〈C〉積み荷 / (精神上の)重荷 / 仕事量 / 《複数形で》《俗》たくさんの...《of ...》 /,,〈C〉積み荷 / (精神上の)重荷 / 仕事量 / 《複数形で》《俗》たくさんの...《of ...》 /,/ləʊd/,24813,I need help carrying this heavy load.,この重い荷物を運ぶのを手伝ってください。,3000952
local,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,local,"一地方の / (全体からみて)部分的な / 《米》各駅停車の / 【名】《話》《しばしば複数形で》その土地に住んでいる人々 /  《米話》(新聞の)地方記事 / 《話》(各駅停車の)列車,電車,バス",,"一地方の / (全体からみて)部分的な / 《米》各駅停車の / 【名】《話》《しばしば複数形で》その土地に住んでいる人々 /  《米話》(新聞の)地方記事 / 《話》(各駅停車の)列車,電車,バス",/'loʊkəl/,24847,I love exploring local markets when I travel.,旅行する時は、地元の市場を探検するのが大好きです。,3000961
lock,noun,"CoreInventory_1: Objects and rooms

CoreInventory 2: 

Threshold: House and home, environment",,lock,〈C〉錠  / (運河の)水門,,〈C〉錠  / (運河の)水門,/lɒk/,9702787,The lock is broken.,錠が壊れている。,60344
logical,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,logical,"論理学の  / 論理的な  / (論理上)必然の,不可避の",,"論理学の  / 論理的な  / (論理上)必然の,不可避の",/lɑːdʒɪkəl/,24920,Logical reasoning is an important skill in the field of philosophy.,論理的な推論は哲学の分野で重要なスキルです。,1662581
long,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,long,"長らく、長い間、久しく / …じゅう / ずっと(前に,後に)",,"長らく、長い間、久しく / …じゅう / ずっと(前に,後に)",/lɔŋ/,3208105,I've long known that this day would come.,この日が来ることは、ずっと前からわかっていました。,1623344
loose,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,loose,結んでいない / 解き放たれた / ゆるい / 散漫な,,結んでいない / 解き放たれた / ゆるい / 散漫な,/luːs/,25025,She's wearing a loose coat.,彼女はだぶだぶの上着を着ている。,17939
lose,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,lose,"〈物〉を失う,なくす,〈人・道など〉を見失う,〈仕事・権利・命など》を失う / 〈勝負事など〉に負ける / ...を保てなくなる / ...を逃す / 〈時計が〉〈ある時間〉だけ遅れる",,"〈物〉を失う,なくす,〈人・道など〉を見失う,〈仕事・権利・命など》を失う / 〈勝負事など〉に負ける / ...を保てなくなる / ...を逃す / 〈時計が〉〈ある時間〉だけ遅れる",/luz/,25059,I don't want to lose the game.,私はゲームに負けたくない。,1665399
lost,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,lost,"loseの過去・過去分詞 / 『失った』,なくなった,紛失した / 『負けた』;(賞などを)取りそこなった / (時間・労力などが)『浪費された』・破壊された(destroyed) / 《補語にのみ用いて》(…に)夢中になった,没頭した《+『in』+『名』》",,"loseの過去・過去分詞 / 『失った』,なくなった,紛失した / 『負けた』;(賞などを)取りそこなった / (時間・労力などが)『浪費された』・破壊された(destroyed) / 《補語にのみ用いて》(…に)夢中になった,没頭した《+『in』+『名』》",/lɒst/,25065,I lost my keys yesterday.,昨日、私は鍵を失くしました。,1642636
lot,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,lot,（同種のものの）一群;たくさんのもの・人；くじ,,（同種のものの）一群;たくさんのもの・人；くじ,/lɒt/,25068,I've got lots of homework to do.,私はたくさんの宿題をやらなければなりません。,1623540
loudly,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,loudly,"大声で,騒々しく,声高に  / はでに,けばけばしく",,"大声で,騒々しく,声高に  / はでに,けばけばしく",/ˈlaʊdli/,25079,She spoke loudly to make sure everyone could hear her.,彼女はみんなが彼女の声を聞けるように大声で話した。,3001023
lover,noun,"CoreInventory_1: Family life

CoreInventory 2: 

Threshold: Personal identification",,lover,"愛する人,恋人《複数形で》恋人同士  / (…の)愛好家,(…を)愛する人《+of+名》",,"愛する人,恋人《複数形で》恋人同士  / (…の)愛好家,(…を)愛する人《+of+名》",/ˈlʌvər/,25116,She is my lover.,彼女は私の恋人です。,3001027
low,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,low,"低い / (人格・行為などが)卑しい / 《補語にのみ用いて》(体が) 弱った / 《供給が》不十分な, 《...が》乏しい 《in, on ...》",,"低い / (人格・行為などが)卑しい / 《補語にのみ用いて》(体が) 弱った / 《供給が》不十分な, 《...が》乏しい 《in, on ...》",/loʊ/,25124,The temperature is low today.,今日は気温が低いです。,3001033
low,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,low,低く / (価格・程度などが) 安く,,低く / (価格・程度などが) 安く,/ləʊ/,9704192,The airplane flew very low.,飛行機は大変低く飛んでいた。,11471
luckily,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,luckily,"運よく, 幸運にも",,"運よく, 幸運にも",/'lʌk.ɪ.li/,25212,"Luckily, I found my lost wallet.",運よく、私は失くした財布を見つけました。,3001051
lunchtime,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Food and drink",,lunchtime,昼食時間,,昼食時間,/ˈlʌntʃtaɪm/,25272,I usually have a sandwich at lunchtime.,私は通常、昼食時間にサンドイッチを食べます。,3001063
lyric,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,lyric,"叙情[詩]の;叙情的な / 歌の,歌を用いた / オペラ風の",,"叙情[詩]の;叙情的な / 歌の,歌を用いた / オペラ風の",/lɪrɪk/,9714732,The lyric beauty of the poem touched my heart deeply.,その詩の叙情的な美しさが私の心を深く打った。,6535449
mad,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,mad,"気が狂った,気違いの / ばかげた,無謀の,向こう見ずな / 《補語にのみ用いて》《話》《人・物事に》夢中になって,《…を》熱望して《about, for ...》 / 《補語にのみ用いて》《話》怒った,腹を立てた([[angry]]) / 狂ったように興奮した,熱狂した / (イヌが)狂犬病にかかった",,"気が狂った,気違いの / ばかげた,無謀の,向こう見ずな / 《補語にのみ用いて》《話》《人・物事に》夢中になって,《…を》熱望して《about, for ...》 / 《補語にのみ用いて》《話》怒った,腹を立てた([[angry]]) / 狂ったように興奮した,熱狂した / (イヌが)狂犬病にかかった",/mæd/,25419,He was mad at me for forgetting his birthday.,彼は自分の誕生日を忘れたことに腹を立てていた。,3001092
