headword,pos,supplement,topic_tag,entry,meaning,meaning_en,meaning_ja,ipa,word_id,example_sentence,translated_sentence,sentence_id
nourish,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,nourish,"…‘を'『養う』;…‘に'栄養を与える / …‘を'発展させる,助長する / (心に)〈ある感情〉‘を'『抱く』《+『名』+『in』+『名』》",,"…‘を'『養う』;…‘に'栄養を与える / …‘を'発展させる,助長する / (心に)〈ある感情〉‘を'『抱く』《+『名』+『in』+『名』》",/ˈnɜːrɪʃ/,28957,Eating a balanced diet helps nourish the body.,バランスの取れた食事を摂ることで体を養うことができます。,3002015
nourishment,noun,"CoreInventory_1: Food and drink

CoreInventory 2: 

Threshold: Food and drink",,nourishment,"滋養分,栄養物,食物 / 養育,育成",,"滋養分,栄養物,食物 / 養育,育成",/ˈnʌrɪʃmənt/,28959,Fruits and vegetables are rich in nourishment.,果物や野菜は滋養分が豊富です。,3002016
novelty,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,novelty,"〈U〉『新奇さ』,『珍しつ』,ざん新さ(newness) / 〈C〉『珍しいもの』,珍しいこと / 〈C〉《複数形で》(装飾品やおもちゃなどの)珍奇な商品,新型商品",,"〈U〉『新奇さ』,『珍しつ』,ざん新さ(newness) / 〈C〉『珍しいもの』,珍しいこと / 〈C〉《複数形で》(装飾品やおもちゃなどの)珍奇な商品,新型商品",/ˈnɒvəlti/,28971,The novelty of the new gadget impressed everyone.,新しいガジェットの新奇さはみんなを感動させました。,3002022
now,conjunction,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,now,《thatを伴って》今や…なのだから,,《thatを伴って》今や…なのだから,/naʊ/,9703724,"Now it rises, now it sinks.",浮かんだと思うとまた沈む。,10752
nuisance,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,nuisance,"〈C〉《…に》『迷惑をかける人』(『もの』,『行為』《to ...》 / 〈U〉《…に対する》『迷惑』,不愉快《to ...》",,"〈C〉《…に》『迷惑をかける人』(『もの』,『行為』《to ...》 / 〈U〉《…に対する》『迷惑』,不愉快《to ...》",/ˈnjuːsəns/,29025,The noisy neighbors are a nuisance.,うるさい隣人は迷惑です。,3002034
numerical,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,numerical,"数字上の,数に関する,数を表す",,"数字上の,数に関する,数を表す",/njuːˈmɛrɪkəl/,29053,She has a numerical advantage over her opponents.,彼女は相手より数的優位に立っている。,1659172
nursery,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,nursery,『子供部屋』、育児室、託児所/ 苗床、苗木畑,,『子供部屋』、育児室、託児所/ 苗床、苗木畑,/ˈnɜːrsəri/,29065,I decorated the nursery with colorful toys and cute furniture.,私は子供部屋にカラフルなおもちゃと可愛い家具を飾りました。,3002050
nut,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Food and drink",,nut,"『木の実』,堅果 / (堅果の皮をむいた)中の実,仁 / (ボトルを留める)『留めねじ』,ナット / (バイオリンなどの)糸受け;毛止め / 《話》変人;気違い / 《話》あることに熱中する人,ファン / 《俗》金玉, 睾丸",,"『木の実』,堅果 / (堅果の皮をむいた)中の実,仁 / (ボトルを留める)『留めねじ』,ナット / (バイオリンなどの)糸受け;毛止め / 《話》変人;気違い / 《話》あることに熱中する人,ファン / 《俗》金玉, 睾丸",/nʌt/,29074,I love eating nuts.,私は木の実を食べるのが大好きです。,3002051
nutshell,noun,"CoreInventory_1: Food and drink

CoreInventory 2: 

Threshold: Food and drink",,nutshell,(クルミなどの)穀(から),,(クルミなどの)穀(から),/ˈnʌtʃɛl/,29091,"In a nutshell, a walnut is a type of grain.",要するに、クルミは穀物の一種です。,3002054
oath,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,oath,"〈C〉〈U〉『誓い』,誓約 / 〈C〉のろいの言葉,悪態;下品な言葉",,"〈C〉〈U〉『誓い』,誓約 / 〈C〉のろいの言葉,悪態;下品な言葉",/əʊθ/,29137,He took an oath to protect his country.,彼は自国を守るために誓いを立てた。,3002074
obedience,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,obedience,"(人,命令,規則などに対する)『従順』,服従;(…に)忠実なこと《+『to』+『名』》",,"(人,命令,規則などに対する)『従順』,服従;(…に)忠実なこと《+『to』+『名』》",/əˈbiːdiəns/,29145,Obedience is the key to success.,従順さは成功の鍵です。,3002075
obedient,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,obedient,"『従順な』,素直な",,"『従順な』,素直な",/əˈbiːdiənt/,29146,She is an obedient student who always follows the rules.,彼女はいつもルールに従う従順な生徒です。,3002077
obey,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,obey,"(人) に服従する / (命令・法律など)に従う, を守る / …に従って動く / 服従する / 命令に従う",,"(人) に服従する / (命令・法律など)に従う, を守る / …に従って動く / 服従する / 命令に従う",/əˈbeɪ/,29152,It is important to obey the rules.,ルールに従うことは重要です。,3002079
obituary,noun,"CoreInventory_1: News, lifestyles and current affairs

CoreInventory 2: 

Threshold: ",,obituary,(新聞などの)死亡記事,,(新聞などの)死亡記事,/əˈbɪtʃuˌɛri/,29159,The local newspaper published an obituary for the beloved community leader.,地元の新聞は、敬愛された地域のリーダーの死亡記事を掲載しました。,1643863
object,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,object,"《…に》反対する,異議を唱える《to, against ...》",,"《…に》反対する,異議を唱える《to, against ...》",/ˈɑbdʒɛkt/,9702866,He objected to our plan.,彼は僕たちの計画に反対した。,25681
objective,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,objective,客観的な / 実在の / 目的格の,,客観的な / 実在の / 目的格の,/əbˈdʒɛktɪv/,9702867,It is very difficult for anybody to be objective about his own character.,誰にとっても自分の性格を客観的に見ることは非常に困難なことである。,52588
obligation,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,obligation,〈U〉(法律・社会・道徳上の) 義務 / 〈C〉恩義,,〈U〉(法律・社会・道徳上の) 義務 / 〈C〉恩義,/ɑbləˈɡeɪʃən/,29178,It is our obligation to follow the rules and regulations.,ルールと規則に従うことは私たちの義務です。,3002085
observer,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,observer,"(…を)観察する人,見守る人《+of+名》  / オブザーバー(会議などの正式の代表者でなく傍聴する人)  / (規則・習慣などを)守る人",,"(…を)観察する人,見守る人《+of+名》  / オブザーバー(会議などの正式の代表者でなく傍聴する人)  / (規則・習慣などを)守る人",/əbˈzɜːrvər/,29212,The scientist acted as an observer during the experiment.,科学者は実験中に観察者として行動しました。,1662783
obsess,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,obsess,"〈悪魔・妄想などが〉〈人〉にとりつく,の心につきまとう / 《...のことを》(必要以上に) 気にする, 心配する, 執着する,こだわる《over, about, on ...》",,"〈悪魔・妄想などが〉〈人〉にとりつく,の心につきまとう / 《...のことを》(必要以上に) 気にする, 心配する, 執着する,こだわる《over, about, on ...》",/əbˈsɛs/,29214,She obsesses over every little detail.,彼女は細部にこだわりすぎる。,1628602
obsession,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,obsession,"〈U〉(悪魔・妄想などが)つきまとうこと;(悪魔・妄想などに)つきまとわれること / 〈C〉(…についての)妄想,強迫観念《+『about』+『名』》",,"〈U〉(悪魔・妄想などが)つきまとうこと;(悪魔・妄想などに)つきまとわれること / 〈C〉(…についての)妄想,強迫観念《+『about』+『名』》",/əbˈsɛʃən/,29215,Her obsession with cleanliness is starting to become a problem.,彼女の清潔への執着は問題になりつつある。,1651998
obsessive,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,obsessive,妄想がとりついて;強迫観念を引き起こす / =obsessional,,妄想がとりついて;強迫観念を引き起こす / =obsessional,/əbˈsɛsɪv/,29217,He has an obsessive personality.,彼は執着する性格だ。,1643873
odd,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,odd,"奇妙な, 変な / (対・組のうちの) 片方の / 余分の / 奇数の",,"奇妙な, 変な / (対・組のうちの) 片方の / 余分の / 奇数の",/ɑd/,29304,It's odd that he didn't show up to the meeting.,彼が会議に現れなかったのは奇妙だ。,3002135
offend,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,offend,"《しばしば受動態で》〈人〉‘の'『感情を傷つける』,‘を'怒らせる / 〈感覚など〉‘を'不快感を与える,さわる / 罪を犯す / (法律・規則などに)反する,そむく《+『against』+『名』》",,"《しばしば受動態で》〈人〉‘の'『感情を傷つける』,‘を'怒らせる / 〈感覚など〉‘を'不快感を与える,さわる / 罪を犯す / (法律・規則などに)反する,そむく《+『against』+『名』》",/əˈfɛnd/,29368,I didn't mean to offend you with my comment.,私のコメントであなたを傷つけるつもりはありませんでした。,3002128
offender,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,offender,(特に法律などの)違反者;犯罪者,,(特に法律などの)違反者;犯罪者,/əˈfɛndər/,29369,The police arrested the offender for breaking the law.,警察は法律を破った違反者を逮捕した。,3002127
offense/offence,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,offense,〈C〉罪 / 《法律・規則などの》違反《against ...》/ 〈U〉人の感情を傷つけること / 攻撃 / 〈C〉(フットボールなどの)攻撃側,,〈C〉罪 / 《法律・規則などの》違反《against ...》/ 〈U〉人の感情を傷つけること / 攻撃 / 〈C〉(フットボールなどの)攻撃側,/əˈfɛns/,29370,He was charged with a serious offense.,彼は重大な犯罪で起訴された。,3002124
offhand,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,offhand,"即座(即席)に,準備なしに",,"即座(即席)に,準備なしに",/ɔːfˈhænd/,9703728,I can't think of the answer offhand.,即座に答えを思いつくことができません。,3002132
official,noun,"CoreInventory_1: Work and jobs

CoreInventory 2: 

Threshold: Personal identification",,official,"〈C〉公務員,役人, (会社などの)職員,役員 / (スポーツの)審判 / 教会裁判所判事",,"〈C〉公務員,役人, (会社などの)職員,役員 / (スポーツの)審判 / 教会裁判所判事",/əˈfɪʃəl/,9714735,The official announced the new policy.,役人は新しい政策を発表しました。,6535453
offshore,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,offshore,沖合いの / 海外に移された,,沖合いの / 海外に移された,/ˌɒfˈʃɔː(r)/,29401,The company has offshore operations in several countries.,その会社は複数の国で沖合いの業務を行っています。,1643923
ointment,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,ointment,"軟こう,こう薬",,"軟こう,こう薬",/ˈɔɪnt.mənt/,29440,You should apply some ointment.,なんか軟膏でも塗っておきなよ。,1017448
olive,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,olive,"〈C〉『オリーブ』[の木](南欧産の常緑樹) / 〈C〉オリーブの実(ピクルスにしたり,オリーブ油を採る) / (また『olive green』)〈U〉オリーブ色,黄録色",,"〈C〉『オリーブ』[の木](南欧産の常緑樹) / 〈C〉オリーブの実(ピクルスにしたり,オリーブ油を採る) / (また『olive green』)〈U〉オリーブ色,黄録色",/ˈɑləv/,29502,Oil is extracted from olives.,オリーブの実から油が取れる。,139140
Olympia,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,Olympia,"オリンピア(ギリシアのペロポネソス半島西部のエリス州にある平原;Zeusの聖地で,古代4年めごとにZeus神の祭りの時,この平原で体育・文芸の大競技会が行われた;これがオリンピック競技の始まり)",,"オリンピア(ギリシアのペロポネソス半島西部のエリス州にある平原;Zeusの聖地で,古代4年めごとにZeus神の祭りの時,この平原で体育・文芸の大競技会が行われた;これがオリンピック競技の始まり)",/əˈlɪmpiə/,29509,"The Olympic Games originated in Olympia, a plain in the western part of the Peloponnese peninsula in Greece.",オリンピックは、ギリシャのペロポネソス半島西部にあるオリンピアという平原で始まりました。,1641658
Olympiad,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,Olympiad,オリンピア紀(一つのオリンピア競技会から次の競技会までの4年間) / (現代の)国際オリンピック大会,,オリンピア紀(一つのオリンピア競技会から次の競技会までの4年間) / (現代の)国際オリンピック大会,/əˈlɪm.pi.æd/,29510,The Olympiad is a four-year period between one Olympic Games and the next.,オリンピア紀は、一つのオリンピック競技大会と次の競技大会の間の4年間です。,1643960
