headword,pos,supplement,topic_tag,entry,meaning,meaning_en,meaning_ja,ipa,word_id,example_sentence,translated_sentence,sentence_id
many,pronoun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,many,"《複数扱い》 《…の》多数《of+名(複数形)》, 多数の人(もの) / 《the》大多数,大衆",,"《複数扱い》 《…の》多数《of+名(複数形)》, 多数の人(もの) / 《the》大多数,大衆",/ˈmɛni/,3208078,Many people believe in the power of positive thinking.,多くの人々がポジティブ思考の力を信じています。,3008654
map,noun,"CoreInventory_1: Objects and rooms

CoreInventory 2: 

Threshold: Travel",,map,(1枚1枚の)地図;天体図,,(1枚1枚の)地図;天体図,/mæp/,25839,I need a map to find my way around this city.,この街を歩き回るには地図が必要です。,1623549
March,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,March,『3月』({略}『Mar.』),,『3月』({略}『Mar.』),/mɑːrtʃ/,25864,March is the third month of the year.,3月は1年のうちで3番目の月です。,1623550
match,noun,"CoreInventory_1: Hobbies and pastimes

CoreInventory 2: 

Threshold: Shopping",,match,"〈C〉試合, 競技, 勝負 / 《単数形で》《...に》匹敵する相手, 好敵手《for ...》 / 《単数形で》対の一方, 片われ, 生き写し / 《単数形で》《…と》よくつり合うもの《for ...》 / 《古》縁組,結婚;結婚相手",,"〈C〉試合, 競技, 勝負 / 《単数形で》《...に》匹敵する相手, 好敵手《for ...》 / 《単数形で》対の一方, 片われ, 生き写し / 《単数形で》《…と》よくつり合うもの《for ...》 / 《古》縁組,結婚;結婚相手",/mætʃ/,26077,The soccer match was intense.,サッカーの試合は激しかった。,3001265
math/maths,noun,"CoreInventory_1: Education

CoreInventory 2: 

Threshold: Education",,math,《米話》=[[mathematics]] (《英話》[[maths]]),,《米話》=[[mathematics]] (《英話》[[maths]]),/mæθ/,26103,I love math and enjoy solving numerical problems.,私は数学が大好きで、数値の問題を解くのが楽しいです。,3001272
matter,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,matter,"〈U〉物質 / 〈C〉(論議・関心の的となる) 事柄, 問題 / 〈U〉重大事",,"〈U〉物質 / 〈C〉(論議・関心の的となる) 事柄, 問題 / 〈U〉重大事",/ˈmætər/,26128,The matter is still under investigation.,この件はまだ調査中です。,1623551
may,modal auxiliary,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,may,《推量》...かもしれない / 《許可》...してもよい / 《容認》...しても差し支えない / 《能力》...できる / 《文・願望》...しますように,,《推量》...かもしれない / 《許可》...してもよい / 《容認》...しても差し支えない / 《能力》...できる / 《文・願望》...しますように,/meɪ/,26170,She may come to the party tonight.,彼女は今夜のパーティーに来るかもしれません。,3001283
May,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,May,『5月』,,『5月』,/meɪ/,26171,May is the fifth month of the year.,５月は年の第５ヶ月です。,1623552
maybe,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,maybe,"たぶん, おそらく,もしかすると, ことによると",,"たぶん, おそらく,もしかすると, ことによると",/meɪbi/,26176,I'll consider it maybe.,それは検討してみるかもしれません。,1623553
me,pronoun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,me,私を(に)  / 《話》私(=I),,私を(に)  / 《話》私(=I),/miː/,26204,Can you help me?,私を助けてくれますか？,1623554
meal,noun,"CoreInventory_1: Food and drink

CoreInventory 2: 

Threshold: Food and drink",,meal,"〈C〉(一定の時刻に定められた) 食事, 食事の時間 / (1回分の)食事,(食事1回分の)食べ物",,"〈C〉(一定の時刻に定められた) 食事, 食事の時間 / (1回分の)食事,(食事1回分の)食べ物",/mi:l/,26216,I'll have dinner at the restaurant for the meal.,食事はレストランで食べます。,1623555
mean,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,mean,"〈人が〉…を意図する, ...のつもりである / 〈単語・句・文章などが〉…を意味を持つ, を意味する",,"〈人が〉…を意図する, ...のつもりである / 〈単語・句・文章などが〉…を意味を持つ, を意味する",/miːn/,26221,What do you mean?,何を意味していますか？,3001299
meat,noun,"CoreInventory_1: Food and drink

CoreInventory 2: 

Threshold: Food and drink",,meat,"(食用の)動物の肉  / 《英古》《米文》(一般的に)食物(food)  / (課実などの)食用部分,果肉  / (議論・書物などの)最も重要な部分,主眼点,骨子《+of+名》",,"(食用の)動物の肉  / 《英古》《米文》(一般的に)食物(food)  / (課実などの)食用部分,果肉  / (議論・書物などの)最も重要な部分,主眼点,骨子《+of+名》",/miːt/,26249,I like to eat meat.,私は肉を食べるのが好きです。,1623556
medicine,noun,"CoreInventory_1: Travel and services vocab

CoreInventory 2: 

Threshold: Health and body care",,medicine,"〈U〉医学,医術;医[師]業  / 〈C〉〈U〉(外用薬以外の)薬[剤],内服薬  / 〈U〉(北米インディアンの間で行われる)病気(悪霊)を追い払うまじない",,"〈U〉医学,医術;医[師]業  / 〈C〉〈U〉(外用薬以外の)薬[剤],内服薬  / 〈U〉(北米インディアンの間で行われる)病気(悪霊)を追い払うまじない",/mɛdɪsɪn/,26298,I take medicine every day.,毎日、薬を飲みます。,1623557
meet,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,meet,〈他〉に出会う / (紹介されて) ...と知り合いになる / 〈人〉と会う / 〈人〉を出迎える / 〈自〉会う / 〈人が〉会合する / 〈物が〉接触する /,,〈他〉に出会う / (紹介されて) ...と知り合いになる / 〈人〉と会う / 〈人〉を出迎える / 〈自〉会う / 〈人が〉会合する / 〈物が〉接触する /,/miːt/,26327,I will meet you at the station.,駅であなたに会いに行きます。,1623558
meeting,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Relations with other people",,meeting,"〈C〉『集会』,『会合』(assembly) / 〈C〉《単数形で》出会い;(人物が)いっしょになること《+『of』+『名』》 / 〈U〉《the ~》《集合的に》参加者,参会者,会衆 / 〈C〉物がいっしょになる場所(地点);(川の)合流点,(道路の)交差点(junction) / 〈C〉(特にクエーカー教徒の)礼拝集会,宗教会",,"〈C〉『集会』,『会合』(assembly) / 〈C〉《単数形で》出会い;(人物が)いっしょになること《+『of』+『名』》 / 〈U〉《the ~》《集合的に》参加者,参会者,会衆 / 〈C〉物がいっしょになる場所(地点);(川の)合流点,(道路の)交差点(junction) / 〈C〉(特にクエーカー教徒の)礼拝集会,宗教会",/'miːtɪŋ/,26328,I attended the meeting yesterday.,昨日のミーティングに出席しました。,1623559
memory,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,memory,"〈C〉〈U〉記憶[力]  / 〈C〉思い出,思い出の人(物,事)  / 〈U〉《the~》記憶している期間  / 〈C〉死後の名声",,"〈C〉〈U〉記憶[力]  / 〈C〉思い出,思い出の人(物,事)  / 〈U〉《the~》記憶している期間  / 〈C〉死後の名声",/'mɛməri/,26400,I have a good memory.,私は記憶力がいいです。,1623560
merry,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,merry,"『陽気な』,愉快な,快活な / 《話》一杯きげんの",,"『陽気な』,愉快な,快活な / 《話》一杯きげんの",/'mɛri/,26506,The family gathered around the Christmas tree with a merry spirit.,家族は喜びに満ちた気持ちでクリスマスツリーの周りに集まった。,1623561
message,noun,"CoreInventory_1: Media

CoreInventory 2: 

Threshold: Services",,message,"〈C〉(文書・言葉・信号などによる)伝書, 通信 / 〈U〉《the ~》要旨,意図 / お告げ,神託",,"〈C〉(文書・言葉・信号などによる)伝書, 通信 / 〈U〉《the ~》要旨,意図 / お告げ,神託",/ˈmɛsɪdʒ/,26533,I received an important message from my boss.,私は上司から重要なメッセージを受け取りました。,1623562
middle,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,middle,"(空間的に)まん中の  / (時間・順序・数量などが)中間の,まん中の  / 平均の,中ぐらいの",,"(空間的に)まん中の  / (時間・順序・数量などが)中間の,まん中の  / 平均の,中ぐらいの",/ˈmɪdəl/,26705,She stood in the middle of the room.,彼女は部屋のまん中に立っていた。,3001427
milk,noun,"CoreInventory_1: Food and drink

CoreInventory 2: 

Threshold: Food and drink",,milk,"(雌の哺乳(ほにゅう)動物が分泌する)乳,(特に食料としての)牛乳,ミルク  / (植物の)乳汁,乳剤,乳液",,"(雌の哺乳(ほにゅう)動物が分泌する)乳,(特に食料としての)牛乳,ミルク  / (植物の)乳汁,乳剤,乳液",/mɪlk/,26818,I drink a glass of milk every day.,毎日牛乳を１杯飲んでいます。,1623569
mind,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,mind,"〈U〉心, 精神 / 〈C〉知性 / 意見,考え方",,"〈U〉心, 精神 / 〈C〉知性 / 意見,考え方",/maɪnd/,26899,He has a sharp mind.,彼は鋭い知性を持っている。,1623570
mine,pronoun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,mine,私のもの / 《... of ~》私の...,,私のもの / 《... of ~》私の...,/maɪn/,26910,This book is mine.,この本は私のものです。,3001483
minute,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,minute,"〈C〉(時間の単位の)分 （1/60時間;《略》m.,min.） / (角度の単位の)分(1/60度;記号は'で,数字の後に付ける) / 〈U〉《しばしばa ~》《話》瞬間,ちょっとの間([[moment]]) / (また[[minute book]])《複数形で》(会議の)議事録",,"〈C〉(時間の単位の)分 （1/60時間;《略》m.,min.） / (角度の単位の)分(1/60度;記号は'で,数字の後に付ける) / 〈U〉《しばしばa ~》《話》瞬間,ちょっとの間([[moment]]) / (また[[minute book]])《複数形で》(会議の)議事録",/mɪˈnjuːt/,26994,,,
Miss,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Personal identification",,Miss,"〈C〉未婚婦人 /《複数形で》少女 / 《M-》《未婚婦人の姓・姓名の前に付けて》…嬢,…さん / 《生徒が女の先生に対して》…先生",,"〈C〉未婚婦人 /《複数形で》少女 / 《M-》《未婚婦人の姓・姓名の前に付けて》…嬢,…さん / 《生徒が女の先生に対して》…先生",/mɪs/,27127,She is a miss.,彼女は未婚婦人です。,3001530
miss,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,miss,"〈他〉〈ボールなど〉を打ち損なう, 〈的など〉を外す / 〈人〉に会い損なう / 〈列車・船など〉を捕まえ損なう / ...を見落とす /  〈物事〉を逃す / …がない(いない)のを残念に思う / 〈自〉的を外れる / 《...で》失敗する《in ...》",,"〈他〉〈ボールなど〉を打ち損なう, 〈的など〉を外す / 〈人〉に会い損なう / 〈列車・船など〉を捕まえ損なう / ...を見落とす /  〈物事〉を逃す / …がない(いない)のを残念に思う / 〈自〉的を外れる / 《...で》失敗する《in ...》",/mɪs/,27126,I miss my family so much.,私は家族がとても恋しいです。,3001528
mobile,noun,"CoreInventory_1: Objects and rooms

CoreInventory 2: 

Threshold: House and home, environment",,mobile,"携帯電話 / 《美術》モビール作品, 動く彫刻 / 《米俗》自動車",,"携帯電話 / 《美術》モビール作品, 動く彫刻 / 《米俗》自動車",/'moʊbəl/,9703794,I forgot my mobile at home.,私は家に携帯を忘れてしまった。,3372993
mobile phone,noun,"CoreInventory_1: Objects and rooms

CoreInventory 2: 

Threshold: House and home, environment",,mobile phone,携帯電話,,携帯電話,/'moʊ.baɪl foʊn/,1817214,I bought a new [[mobile phone]] yesterday.,昨日新しい携帯電話を買った。,1623578
mom,noun,"CoreInventory_1: Family life

CoreInventory 2: 

Threshold: Personal identification",,mom,"=[[mother]] / 〈C〉〈U〉母 / 〈C〉母親のような人 / 〈U〉《the ~》《…の》源(みなもと),原因《of ...》",,"=[[mother]] / 〈C〉〈U〉母 / 〈C〉母親のような人 / 〈U〉《the ~》《…の》源(みなもと),原因《of ...》",/mɑm/,27335,My mom is always full of energy.,私の母親はいつも元気いっぱいです。,1623579
moment,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,moment,"〈C〉瞬間 / 《a ~》ちょっと,しばらく / 《通例単数形で》(特定の) 時期  / 〈U〉重要性",,"〈C〉瞬間 / 《a ~》ちょっと,しばらく / 《通例単数形で》(特定の) 時期  / 〈U〉重要性",/'moʊ.mənt/,27337,I'm having a moment of clarity.,一瞬、物事がはっきりしてきました。,1623580
mommy/mommie,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,mommy,"おかあちゃん, ママ([[mom]])(《英》[[mummy]])",,"おかあちゃん, ママ([[mom]])(《英》[[mummy]])",/mɑmi/,27344,My mommy is the best.,私のおかあちゃんは最高です。,3001587
Monday,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,Monday,月曜日(《略》Mon.),,月曜日(《略》Mon.),/'mʌndeɪ/,27358,Today is Monday.,今日は月曜日です。,1623581
