cefr,headword,pos,first_meaning,meaning_raw,issues
B1,justice,noun,正義,"〈U〉正義,正しさ;公平,公正 / 〈U〉正当性,妥当性 / 〈U〉司法,裁判 / 〈C〉裁判官([[judge]]),判事,《英》最高法院の判事,《米》最高裁判所判事",
B1,kettle,noun,やかん,"『やかん』,湯沸し",
B1,keyboard,noun,鍵盤,(ピアノ・タイプライターなどの)鍵盤(けんばん),
B1,kid,verb,をからかう,《話》〈人〉をからかう / 〈人〉をだます / 人をからかう,
B1,killing,noun,殺害,殺害;屠殺(とさつ) / 《話》(特に商売での)大もうけ,
B1,kindly,adverb,親切に,"『親切に』,『優しく』 / 心から(heartily) / 『どうぞ』",
B1,kindness,noun,親切,"〈U〉『親切』,思いやり,情け深さ / 〈C〉(…に対する)『親切な行い』《+『to』+『名』》",
B1,kiss,verb,…に口づけする,"…‘に'口づけする,キスする  / …‘に'軽く触れる  / 口づけする,キスをする  / 《俗》(前の車に)追突する",has_dots
B1,kitten,noun,子猫,『子猫』,
B1,knit,verb,を編む,"〈織物・服など〉‘を'『編む』 / …‘を'しっかりと組み合わせる《+『名』+『together,』+『together』+『名』》 / 〈まゆ〉‘を'寄せる,しかめる / 『編物をする』 / しっかりと組み合わさる",
B1,knock,verb,…をたたく,"(音がするくらい強く)…‘を'たたく,打つ,なぐる  / (…に)〈体・体の一部〉‘を'ぶつける《+名+against(on)+名》  / 《副詞[句]を伴って》…‘を'打って(ある状態などに)する  / 〈穴など〉‘を'打ってあける  / 《俗》…‘を'けなす,こきおろす  / 《英俗》…‘を'びっくりさせる,‘に'ショックを与える  / (…を)コツコツとたたく《+on(at)+名》  / (",has_dots
B1,lab,noun,実験室,実験室(laboratory),
B1,laboratory,noun,実験室,"実験室,研究室(所),試験室(所);(薬品などの)製造所",
B1,ladder,noun,はしご,"はしご  / (立身出世の)手段,手づる  / 《英》(靴下・編み物などの)伝線,ほつれ(《米》run)",
B1,lamb,noun,子羊,"〈C〉『子羊』 / 〈U〉子羊の肉 / 〈U〉=lambskin / 《the L-》神の子,キリスト(Christ) / 〈C〉気だてのやさしい(柔和な)人,無邪気な人",
B1,land,noun,陸,"〈U〉(海・川・湖に対して)陸,陸地  / 〈U〉(性質・用途から見た)土地,土壌(ground, soil)  / 〈C〉国,国土(country)  / 〈C〉(特定の)地域の住民,国民  / 《the lands》(特定の)地域,地帯  / 〈U〉〈C〉(財産としての)土地,所有地",too_short
B1,landlord,noun,家主,"〈C〉(男性の) 家主 / (旅館・下宿などの)主人,だんな",
B1,largely,adverb,主として,"主として, 大部分は / 多量に,豊富に,気前よく",
B1,last,adverb,最後に,"最後に / この前に,最近",
B1,last,verb,続く,"(時間的に) 続く,継続する / （物が）使用に耐える /  …の間をもちこたえる, 〈ある期間〉を生き続ける",
B1,lasting,adjective,永続する,『永続する』;長持ちする,
B1,latecomer,noun,遅れて来た人,遅れて来た人;最近来た人(物),
B1,lately,adverb,近頃,"近頃, 最近",
B1,laugh,noun,笑い,"笑い;笑い声;笑い方  / 《話》笑いの種,冗談(joke)",
B1,laughter,noun,笑い,"〈U〉笑い,笑い声",
B1,launch,verb,を進水させる,〈船〉を進水させる / 〈計画・事業など〉を始める / 《…に》〈ロケットなど〉を打ち上げる 《into ...》 / 〈船が〉進水する / 〈航空機などが〉発進する,
B1,lawful,adjective,合法の,"『合法の』,法定の;(法律上)正当な;法律を適用できる",
B1,lay,verb,を置く,"【他動詞】を置く,を横たえる / をきちんと並べる / を用意する / 《...に》 （重荷・責任など）を負わせる 《on ...》 / (特によくない状態に)…を置く / 卵を産む",
B1,layer,noun,積む人,"《複合語を作って》(物を)積む人(物),置く人(物)  / 卵を産む鶏・層;(ペンキなどの)一塗り;一皮  / (園芸で)取り木",
B1,lead,adjective,主な,"主な,主要な / 先頭の,先導する / 鉛製の",
B1,lead,verb,を導く,を導く / の先頭になる / を率いる / （人が）案内する / 《...に》（道などが）通じている 《to ...》,
B1,leadership,noun,指導者の地位,"指導者の地位(任務)  / 指導,指揮  / 指導力,統率力  / 《言合的に》指導者たち",
B1,leading,adjective,先導する,"『先導する』,先頭の / 『主要な』,一流の / 指導する",
B1,league,noun,連盟,"〈C〉(国家・人々・組織などの) 連盟, 同盟 / 競技連盟,リーグ",
B1,lean,adjective,やせた,"(人・動物が) やせた, 肉の落ちた / (肉などが)脂肪が少ない / 乏しい,貧弱な / (土地などが)やせた",
B1,leap,verb,ぴょんと飛ぶ,"《しばしば副詞[句]を伴って》ぴょんと飛ぶ,はねる,躍る  / 《副詞[句]を伴って》(飛ぶように)急に(す早く)動く,ぴょんと動く  / 〈人・動物などが〉…‘を'飛び越える  / (…を)〈動物など〉‘に'飛び越えさせる《+名+over(across)+名》",
B1,least,adverb,最も小さい,"最も小さい, 最も少ない",
B1,leave,noun,許可,"〈U〉許可,許し / (官庁・学校などで正式に許可される) 休暇,暇 / 〈C〉休暇の期間 / 〈U〉別れ,いとまごい",
B1,lecture,noun,講義,"(…についての)講義,講演(speech)《+on+名》  / (…についての)(長い)説教,訓戒《+on(for)+名(doing)》",
B1,legal,adjective,法律の,"法律の,法律上  / 法で定められた,法定の  / 合法の",
B1,legally,adverb,法律上,"法律上,法律的に  / 合法的に",
B1,length,noun,長さ,"〈U〉〈C〉(空間・時間の)長さ  / 〈U〉〈C〉長いこと,長い状態  / 〈C〉単位となる長さ;(競馬・競艇の)1馬身,1艇身  / 〈C〉ある長さの物(部分)",
B1,lessen,verb,…を少なくする,"…‘を'『少なくする』,小さくする,減らす / 『少なくなる』,小さくなる,減る",has_dots
B1,lettuce,noun,レタス,"レタス,チシャ",
B1,level,adjective,平らな,(土地などが)平らな /  同じ高さ(程度)の,
B1,liar,noun,うそつき,『うそつき』,
B1,liberate,verb,…を自由にする,"(…から)…‘を'自由にする,解放する《+『名』+『from』+『名』》 / (…から)〈ガス〉‘を'遊離させる《+『from』+『名』》",has_dots
B1,liberation,noun,解放,"解放,釈放 / (ガスの)遊離",
B1,librarian,noun,司書,"司書,図書館員,図書係",
B1,lie,noun,うそ,"〈C〉うそ,偽り / 〈C〉《the ~》 (置かれている)位置",
B1,lifeguard,noun,看視人,"(海水浴場などの)看視人,見張り人",
B1,lifelong,adjective,終生の,"終生の,生涯の",
B1,lift,noun,持ち上げること,"持ち上げる(持ち上がる)こと  / (物が)持ち上げられる距離(高さ);持ち上げる重量(分量)  / (自動車などに)乗せること  / 《通例単数形で》手助け,援助  / 《話》《a~》精神の高揚,感情の高まり  / 《英》=[[elevator]]",
B1,lift,verb,…を持ち上げる,"(上の位置まで)…‘を'持ち上げる,引き上げる《+up+名,+名+up》  / …‘を'上に向ける《+up+名,+名+up》  / (上の程度・段階まで)…‘を'高める,上げる《+up+名,+名+up》  / 〈禁止令・税金など〉‘を'徹廃する;〈封鎖・妨害など〉‘を'解除する  / 《話》(…から)…‘を'失敬する《+名+from+名》  / 〈雲・霧などが〉晴れる",has_dots
B1,light,verb,…に火をつける,"…に火をつける《up》 / …に明かりをつける, を照らす《up》 / 〈人〉を明かりをつけて案内する / 〈表情など〉を明るくする《up》 / 〈物が〉火がつく,点火する;明かりがつく《up》 / 明るくなる,晴れ晴れする《up》",has_dots
B1,lighter,noun,ライター,"〈C〉(たばこの)ライター  / (一般に)点火器  / 火をつける人, 明かりをつける人",
B1,lightly,adverb,軽く,"(重さ・力について)軽く, そっと / (程度については)少しばかり,わずかに / 軽快に, 軽やかに / 軽率に,軽々しく / 陽気に,快活に",
B1,lightning,noun,いなずま,"『いなずま』,雷光",
B1,like,conjunction,...であるかのように,"...であるかのように, あたかも…のように / …のように, ...するように（[[as]]）",
B1,likeness,noun,似ていること,"〈U〉(…と)『似ていること』;〈C〉(…との)類似点《+『to』+『名』》 / 〈C〉《古》肖像画,写真 / 〈U〉外観,姿",
B1,limit,noun,限界,"〈C〉限界；境界；許容量,制限",
B1,limit,verb,を制限する,を制限する,
B1,limitation,noun,制限するもの,"〈C/U〉制限するもの, 制約, 限界 / 〈U〉制限すること（されること）",
B1,limited,adjective,限られた,"限られた,狭い / 《米》(鉄道・バスなどが)特別の,特急の / 《英》(会社が)有限の(《米》incorporated) / 特急列車(バスなど)",
B1,limp,verb,片足を引きずる,"片足を引きずる,『びっこを引く』 / 〈物事が〉ちぐはぐになる,もたつく",
B1,link,noun,輪,"〈C〉(鎖の) 輪 / 《...と》つなぐもの, 《...との》絆, つながり《with, to ...》",too_short
B1,link,verb,...をつなぎ合わせる,"《...と》...をつなぎ合わせる《with, to ...》/ 《...と》結合する《up, together, with ...》",
B1,liquid,adjective,液体の,"液体の,液状の  / (空気・水などが)澄んだ,透明な  / (音・調子などが)なめらかな,流れるような;(動作などが)なめらかな  / (資産・証券・紙幣などが)流動性の(現金化しやすいこと)",
B1,liquid,noun,液体,"液体,流体",
B1,literary,adjective,文学の,"文学の / 文学に通じた / 文語の, 書き言葉の",
B1,literature,noun,文学,"〈U〉文学 / 文献 / 文筆業,著述業 / 《話》〈特に広告,宣伝の》印刷物《on, of ...》",
B1,little,determiner,ほんの少ししかない,ほんの少ししかない / ほとんどない,
B1,little,pronoun,わずか,"わずか,少量 / わずかしかないこと,ほとんどないこと",
B1,live,adjective,生きている,"《名詞の前にのみ用いて》生きている / 活気のある / (問題などが)当面の / 燃えている / (弾丸などが)まだ爆発してない,未発の / まだ動いている,有効な / 電流が通じている / (放送が)生の,実況の",
B1,liver,noun,生活する人,(ある態度で)生活する人;居住者,
B1,loaf,noun,パンの一塊,〈C〉(一定の形に固めた) パンの一塊  / (ある形にした食品の)  / 砂糖の円すい形の塊,
B1,locate,verb,の位置を突き止める,の位置を突き止める / (ある位置・場所に)…を置く,
B1,location,noun,位置を捜し出すこと,"〈U〉(…の)位置(場所)を捜し出すこと《+of+名》  / 〈C〉位置,場所  / 〈C〉(映画などの)野外撮影地;〈U〉ロケーション",
B1,lock,verb,に錠をおろす,"〈戸など〉に錠をおろす / (錠をかけたように)〈指・腕など〉を締めつける /  拘束する / 錠がかかる /  かみ合う,かみ合って動かなくなる",
B1,lodge,noun,小屋,"〈C〉(登山などで用いる) 小屋, ロッジ / (共済組合などの)支部",
B1,log,noun,①丸太,①〈C〉丸太 / 航海日誌 ②ログ、記録,
B1,logic,noun,論理学,"論理学  / 論理,論法  / 《話》いやおうを言わせぬ力,必然性  / 《話》もっともな考え",
B1,logo,noun,ロゴ,"ロゴ,シンボルマーク",
B1,lorry,noun,貨物自動車,"貨物自動車,(特に大型の)トラック)《米》truck)",
B1,loss,noun,失うこと,"〈U〉(…を)失うこと,紛失《+of+名》  / 〈C〉(…の)損害,損失;損失額《+of+名》  / 〈U〉〈C〉(…に)負けること,(…の)敗北;失敗《+of+名》  / 〈U〉(状態・程度の)減少,低下  / 《複数形で》(戦場における)(人の)損害,此傷者数",
B1,lottery,noun,富くじ,"富くじ,福引き,宝くじ・運,巡り合わせ",
B1,loud,adjective,大きい,"(音・声が) 大きい / 騒々しい, 派手な",
B1,loud,adverb,大声で,"大声で, 声高に",
B1,loudspeaker,noun,拡声器,"拡声器,ラウドスピーカー",
B1,lovingly,adverb,愛情を込めて,"愛情を込めて,優しく",
B1,loyal,adjective,忠実な,"忠実な, 誠実な(faithful)  / 忠誠な, 忠義な",
B1,loyalty,noun,忠義,"〈U〉(…に対する)忠義,忠誠;忠実,忠節《+to+名》  / 〈C〉《複数形で》忠実な行為;忠節関係",
B1,luggage,noun,手荷物,"〈C〉手荷物,小荷物",
B1,lung,noun,肺,"〈C〉《しばしば複数形で》肺, 肺臓",too_short
B1,luxury,noun,ぜいたく,"〈U〉ぜいたく,おごり  / 〈C〉ぜいたく品  / 〈C〉楽しさ,快楽,満足",
B1,magical,adjective,魔法の,"『魔法の』;魔法による / 魔法のような,不思議な",
B1,magician,noun,魔法使い,"『魔法使い』;手品師,奇術師(conjurer)",
B1,magnificent,adjective,壮大な,"『壮大な』,壮麗な / すばらしい,無類の",
B1,mail,verb,を郵送する,《...に》〈手紙など〉を郵送する 《to ...》,
B1,mailbox,noun,郵便箱,"郵便箱,ポスト(postbox)(《英》pillar・box);私宅の郵便受け箱(《英》letter box)",
B1,main,adjective,おもな,"《名詞の前にのみ用いて》おもな,主要な",
B1,maintain,verb,を維持する,"〈ある状催・動作〉を維持する, を続ける / を主張する / 〈家族など〉を扶養する",
